기준일자,박스오피스순위,영화명,해당일관객수,누적관객수,스크린수,상영횟수
2026-01-27,8,하트맨,3568,235159,456,748
2026-01-27,9,천공의 성 라퓨타,3513,72633,394,579
2026-01-27,10,시라트,2904,28422,185,239
2026-01-26,1,만약에 우리,33426,2034446,917,3302
2026-01-26,2,신의악단,24253,707706,660,1739
2026-01-26,3,아바타: 불과 재,13127,6577967,682,1534
2026-01-26,4,프로젝트 Y,7220,109102,635,1656
2026-01-26,5,주토피아 2,5435,8525450,453,670
2026-01-26,6,"신비아파트 10주년 극장판: 한 번 더, 소환",3685,248834,415,596
2026-01-26,7,천공의 성 라퓨타,3338,69120,386,556
2026-01-26,8,하트맨,3270,231591,451,750
2026-01-26,9,시라트,2583,25518,188,236
2026-01-26,10,이터널 선샤인,2108,573414,95,167
2026-01-25,1,만약에 우리,96261,2001020,1065,3766
2026-01-25,2,신의악단,71119,683453,907,1979
2026-01-25,3,아바타: 불과 재,44828,6564840,754,1731
2026-01-25,4,"신비아파트 10주년 극장판: 한 번 더, 소환",27907,245149,707,1321
2026-01-25,5,프로젝트 Y,21462,101882,774,2080
2026-01-25,6,주토피아 2,20513,8520015,594,907
2026-01-25,7,하트맨,12955,228321,599,962
2026-01-25,8,천공의 성 라퓨타,8268,65782,406,567
2026-01-25,9,고고다이노 극장판: 곤충세계 대모험,5204,33774,214,288
2026-01-25,10,이터널 선샤인,4673,571306,113,165
2026-01-24,1,만약에 우리,108141,1904759,1047,3929
2026-01-24,2,신의악단,57760,612334,811,1989
2026-01-24,3,아바타: 불과 재,50122,6520012,772,1822
2026-01-24,4,"신비아파트 10주년 극장판: 한 번 더, 소환",25729,217242,683,1340
2026-01-24,5,프로젝트 Y,24718,80420,800,2268
2026-01-24,6,주토피아 2,20176,8499502,581,928
2026-01-24,7,하트맨,14353,215366,613,1027
2026-01-24,8,천공의 성 라퓨타,11062,57514,416,608
2026-01-24,9,시라트,5061,18546,195,248
2026-01-24,10,고고다이노 극장판: 곤충세계 대모험,4935,28570,210,297
2026-01-23,1,만약에 우리,49885,1796618,987,3448
2026-01-23,2,신의악단,26432,554574,753,1565
2026-01-23,3,아바타: 불과 재,20690,6469890,715,1694
2026-01-23,4,프로젝트 Y,14716,55702,742,2413
2026-01-23,5,주토피아 2,9073,8479326,486,736
2026-01-23,6,하트맨,6409,201013,550,1011
2026-01-23,7,"신비아파트 10주년 극장판: 한 번 더, 소환",6179,191513,518,816
2026-01-23,8,천공의 성 라퓨타,4841,46452,413,637
2026-01-23,9,에반게리온 신극장판: Q,4555,11533,54,88
2026-01-23,10,시라트,4100,13485,188,247
2026-01-22,1,만약에 우리,39480,1746733,932,3194
2026-01-22,2,신의악단,25198,528142,717,1371
2026-01-22,3,아바타: 불과 재,15860,6449200,717,1574
2026-01-22,4,프로젝트 Y,14435,40986,760,2447
2026-01-22,5,주토피아 2,6811,8470253,451,665
2026-01-22,6,하트맨,6195,194604,534,972
2026-01-22,7,"신비아파트 10주년 극장판: 한 번 더, 소환",5841,185334,511,793
2026-01-22,8,천공의 성 라퓨타,5209,41611,419,661
2026-01-22,9,731,4088,10172,312,448
2026-01-22,10,시라트,3003,9385,191,233
2026-01-21,1,만약에 우리,41618,1707253,886,3171
2026-01-21,2,프로젝트 Y,24398,26551,781,2785
2026-01-21,3,신의악단,18809,502944,618,1194
2026-01-21,4,아바타: 불과 재,16497,6433340,711,1585
2026-01-21,5,천공의 성 라퓨타,14433,36402,431,727
2026-01-21,6,주토피아 2,6749,8463442,449,674
2026-01-21,7,하트맨,6346,188409,539,1021
2026-01-21,8,731,6084,6084,314,492
2026-01-21,9,"신비아파트 10주년 극장판: 한 번 더, 소환",5290,179493,501,791
2026-01-21,10,반지의 제왕 : 왕의 귀환,4569,731630,12,43
2026-01-20,1,만약에 우리,43769,1665635,1006,3581
2026-01-20,2,신의악단,24077,484135,644,1454
2026-01-20,3,아바타: 불과 재,18196,6416843,956,2071
2026-01-20,4,하트맨,12143,182063,675,2016
2026-01-20,5,주토피아 2,8350,8456693,580,1047
2026-01-20,6,"신비아파트 10주년 극장판: 한 번 더, 소환",6960,174203,581,1051
2026-01-20,7,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",3811,843211,368,579
2026-01-20,8,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,1542,476133,175,201
2026-01-20,9,보이,1526,12783,122,143
2026-01-20,10,더 퍼스트 슬램덩크,1300,4920836,58,125
2026-01-19,1,만약에 우리,48031,1621866,986,3567
2026-01-19,2,신의악단,24177,460058,605,1373
2026-01-19,3,아바타: 불과 재,19814,6398647,959,2095
2026-01-19,4,하트맨,11729,169920,683,2026
2026-01-19,5,주토피아 2,7820,8448343,575,1075
2026-01-19,6,"신비아파트 10주년 극장판: 한 번 더, 소환",7198,167243,569,1073
2026-01-19,7,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",3717,839400,363,574
2026-01-19,8,슈가,2084,2302,10,10
2026-01-19,9,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,1410,474591,167,192
2026-01-19,10,더 퍼스트 슬램덩크,1061,4919536,58,127
2026-01-18,1,만약에 우리,121751,1573835,1084,3878
2026-01-18,2,아바타: 불과 재,66975,6378833,1036,2467
2026-01-18,3,신의악단,49330,435881,740,1406
2026-01-18,4,"신비아파트 10주년 극장판: 한 번 더, 소환",48428,160045,857,1725
2026-01-18,5,하트맨,38886,158191,808,2507
2026-01-18,6,주토피아 2,28204,8440523,735,1333
2026-01-18,7,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",10668,835683,401,618
2026-01-18,8,고고다이노 극장판: 곤충세계 대모험,7574,20811,255,345
2026-01-18,9,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,3689,473181,211,230
2026-01-18,10,더 퍼스트 슬램덩크,2487,4918475,58,125
2026-01-17,1,만약에 우리,133179,1452084,1116,4089
2026-01-17,2,아바타: 불과 재,77508,6311858,1048,2584
2026-01-17,3,"신비아파트 10주년 극장판: 한 번 더, 소환",52370,111617,868,1746
2026-01-17,4,하트맨,46295,119305,820,2709
2026-01-17,5,신의악단,45981,386551,734,1450
2026-01-17,6,주토피아 2,30637,8412319,728,1394
2026-01-17,7,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",11103,825015,407,647
2026-01-17,8,고고다이노 극장판: 곤충세계 대모험,6976,13237,240,343
2026-01-17,9,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,3960,469492,213,238
2026-01-17,10,더 퍼스트 슬램덩크,2741,4915988,57,133
2026-01-16,1,만약에 우리,61474,1318905,1026,3650
2026-01-16,2,아바타: 불과 재,32556,6234350,1044,2448
2026-01-16,3,하트맨,22013,73010,814,2700
2026-01-16,4,신의악단,19528,340570,615,1207
2026-01-16,5,주토피아 2,14118,8381682,664,1204
2026-01-16,6,"신비아파트 10주년 극장판: 한 번 더, 소환",13466,59247,721,1205
2026-01-16,7,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",6030,813912,405,619
2026-01-16,8,더 퍼스트 슬램덩크,2049,4913247,57,137
2026-01-16,9,보이,1990,8341,134,167
2026-01-16,10,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,1724,465532,186,205
2026-01-15,1,만약에 우리,49896,1257431,984,3381
2026-01-15,2,아바타: 불과 재,25551,6201794,1047,2324
2026-01-15,3,하트맨,17810,50997,809,2641
2026-01-15,4,신의악단,15898,321042,579,1060
2026-01-15,5,"신비아파트 10주년 극장판: 한 번 더, 소환",14546,45781,709,1147
2026-01-15,6,주토피아 2,11767,8367564,625,1166
2026-01-15,7,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",5237,807882,384,575
2026-01-15,8,더 퍼스트 슬램덩크,2331,4911198,57,138
2026-01-15,9,보이,2185,6351,144,182
2026-01-15,10,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,1894,463808,189,206
2026-01-14,1,만약에 우리,52687,1207535,964,3425
2026-01-14,2,아바타: 불과 재,28380,6176243,1064,2391
2026-01-14,3,하트맨,26685,33187,839,2941
2026-01-14,4,"신비아파트 10주년 극장판: 한 번 더, 소환",23430,31235,597,1033
2026-01-14,5,신의악단,12554,305144,524,970
2026-01-14,6,주토피아 2,12275,8355797,647,1199
2026-01-14,7,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",5605,802645,379,575
2026-01-14,8,더 퍼스트 슬램덩크,5290,4908867,57,147
2026-01-14,9,끝이 없는 스칼렛,3762,3762,165,322
2026-01-14,10,보이,2765,4166,145,193
2026-01-13,1,만약에 우리,53830,1154848,968,3476
2026-01-13,2,아바타: 불과 재,32821,6147863,1327,3298
2026-01-13,3,신의악단,16048,292590,567,1102
2026-01-13,4,주토피아 2,14879,8343522,682,1738
2026-01-13,5,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",8974,797040,585,1067
2026-01-13,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,3629,459930,364,441
2026-01-13,7,굿 포츈,1873,24026,274,354
2026-01-13,8,피렌체,1770,17124,175,203
2026-01-13,9,뽀로로 극장판 스위트캐슬 대모험,1414,249736,95,99
2026-01-13,10,스폰지밥 무비: 네모바지를 찾아서,1374,81767,187,199
2026-01-12,1,만약에 우리,54601,1101018,944,3459
2026-01-12,2,아바타: 불과 재,35410,6115042,1301,3319
2026-01-12,3,신의악단,16112,276542,547,1086
2026-01-12,4,주토피아 2,14719,8328643,664,1765
2026-01-12,5,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",8772,788066,562,1029
2026-01-12,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,3538,456301,346,424
2026-01-12,7,굿 포츈,1543,22153,254,310
2026-01-12,8,피렌체,1158,15354,162,179
2026-01-12,9,파더 마더 시스터 브라더,1149,27131,89,93
2026-01-12,10,시스터,1071,1071,4,5
2026-01-11,1,만약에 우리,133310,1046417,1107,3783
2026-01-11,2,아바타: 불과 재,122869,6079632,1453,4052
2026-01-11,3,주토피아 2,51881,8313924,819,2218
2026-01-11,4,신의악단,38268,260430,631,1088
2026-01-11,5,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",24849,779294,620,1085
2026-01-11,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,11379,452763,434,545
2026-01-11,7,스폰지밥 무비: 네모바지를 찾아서,4461,79362,316,340
2026-01-11,8,스노우 폭스 : 마법의 돌을 찾아서,3504,7145,177,232
2026-01-11,9,굿 포츈,2764,20610,317,395
2026-01-11,10,뽀로로 극장판 스위트캐슬 대모험,2680,247845,163,173
2026-01-10,1,아바타: 불과 재,135341,5956763,1486,4307
2026-01-10,2,만약에 우리,134301,913107,1102,3887
2026-01-10,3,주토피아 2,56076,8262043,828,2335
2026-01-10,4,신의악단,34696,222162,613,1075
2026-01-10,5,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",24595,754445,611,1100
2026-01-10,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,10840,441384,434,550
2026-01-10,7,스폰지밥 무비: 네모바지를 찾아서,4446,74901,321,362
2026-01-10,8,스노우 폭스 : 마법의 돌을 찾아서,3605,3641,180,242
2026-01-10,9,굿 포츈,3352,17846,331,434
2026-01-10,10,하트맨,2605,4036,16,18
2026-01-09,1,만약에 우리,72659,778806,1043,3332
2026-01-09,2,아바타: 불과 재,58050,5821422,1511,4147
2026-01-09,3,주토피아 2,25685,8205967,801,2110
2026-01-09,4,신의악단,16892,187466,572,963
2026-01-09,5,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",16298,729850,658,1211
2026-01-09,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,5650,430544,421,523
2026-01-09,7,굿 포츈,3700,14494,371,498
2026-01-09,8,피렌체,2216,9691,173,202
2026-01-09,9,스폰지밥 무비: 네모바지를 찾아서,2213,70455,274,301
2026-01-09,10,파더 마더 시스터 브라더,1859,22603,84,90
2026-01-08,1,만약에 우리,58278,706147,981,2910
2026-01-08,2,아바타: 불과 재,47530,5763372,1507,3963
2026-01-08,3,주토피아 2,22400,8180282,778,2057
2026-01-08,4,신의악단,15293,170574,508,852
2026-01-08,5,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",13825,713552,641,1170
2026-01-08,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,5704,424894,424,520
2026-01-08,7,굿 포츈,4322,10794,380,521
2026-01-08,8,파더 마더 시스터 브라더,2510,20744,95,99
2026-01-08,9,피렌체,2158,7475,179,213
2026-01-08,10,프로젝트 Y,2153,2153,9,9
2026-01-07,1,만약에 우리,54918,647869,925,2759
2026-01-07,2,아바타: 불과 재,46668,5715842,1518,3997
2026-01-07,3,주토피아 2,22565,8157882,788,2070
2026-01-07,4,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",13453,699727,632,1161
2026-01-07,5,신의악단,11929,155281,507,819
2026-01-07,6,굿 포츈,6072,6472,353,496
2026-01-07,7,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,5146,419190,400,491
2026-01-07,8,피렌체,3304,5317,198,239
2026-01-07,9,마이 선샤인,3012,4084,244,312
2026-01-07,10,파더 마더 시스터 브라더,2917,18234,95,101
2026-01-06,1,아바타: 불과 재,52067,5669174,1595,4380
2026-01-06,2,만약에 우리,51980,592951,856,2584
2026-01-06,3,주토피아 2,22717,8135317,801,2207
2026-01-06,4,신의악단,14880,143352,522,800
2026-01-06,5,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",14325,686274,680,1338
2026-01-06,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,5792,414044,445,585
2026-01-06,7,송 썽 블루,2632,7199,15,15
2026-01-06,8,스폰지밥 무비: 네모바지를 찾아서,2439,64450,348,405
2026-01-06,9,뽀로로 극장판 스위트캐슬 대모험,1900,237584,175,180
2026-01-06,10,화양연화 특별판,1857,30151,157,175
2026-01-05,1,아바타: 불과 재,58948,5617107,1588,4409
2026-01-05,2,만약에 우리,47857,540971,826,2522
2026-01-05,3,주토피아 2,23959,8112600,786,2250
2026-01-05,4,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",14558,671949,674,1353
2026-01-05,5,신의악단,13325,128472,499,757
2026-01-05,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,5216,408252,440,581
2026-01-05,7,송 썽 블루,4567,4567,19,19
2026-01-05,8,스폰지밥 무비: 네모바지를 찾아서,2451,62011,355,405
2026-01-05,9,뽀로로 극장판 스위트캐슬 대모험,1728,235684,168,177
2026-01-05,10,화양연화 특별판,1720,28294,155,173
2026-01-04,1,아바타: 불과 재,201728,5558159,1733,5189
2026-01-04,2,만약에 우리,98665,493114,918,2654
2026-01-04,3,주토피아 2,81230,8088641,950,2760
2026-01-04,4,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",43686,657391,732,1414
2026-01-04,5,신의악단,21817,115147,500,728
2026-01-04,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,18578,403036,540,734
2026-01-04,7,스폰지밥 무비: 네모바지를 찾아서,11913,59560,493,606
2026-01-04,8,뽀로로 극장판 스위트캐슬 대모험,4325,233956,221,238
2026-01-04,9,톰과 제리: 황금나침반 대소동,4197,26491,338,375
2026-01-04,10,화양연화 특별판,3000,26574,160,176
2026-01-03,1,아바타: 불과 재,260785,5356431,1761,5503
2026-01-03,2,만약에 우리,100809,394449,913,2723
2026-01-03,3,주토피아 2,98413,8007411,964,2892
2026-01-03,4,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",42443,613705,741,1449
2026-01-03,5,신의악단,23232,93330,498,721
2026-01-03,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,20177,384458,536,749
2026-01-03,7,스폰지밥 무비: 네모바지를 찾아서,12958,47647,497,611
2026-01-03,8,톰과 제리: 황금나침반 대소동,5102,22294,350,397
2026-01-03,9,뽀로로 극장판 스위트캐슬 대모험,4509,229631,212,230
2026-01-03,10,화양연화 특별판,4153,23574,171,198
2026-01-02,1,아바타: 불과 재,168103,5095646,1715,5316
2026-01-02,2,주토피아 2,65880,7908998,920,2696
2026-01-02,3,만약에 우리,64445,293640,880,2659
2026-01-02,4,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",28817,571262,734,1492
2026-01-02,5,신의악단,15711,70098,477,731
2026-01-02,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,11978,364281,537,724
2026-01-02,7,스폰지밥 무비: 네모바지를 찾아서,7121,34689,459,556
2026-01-02,8,에반게리온 신극장판: 파,3764,11784,40,50
2026-01-02,9,톰과 제리: 황금나침반 대소동,3733,17192,349,399
2026-01-02,10,뽀로로 극장판 스위트캐슬 대모험,3511,225122,189,203
2026-01-01,1,아바타: 불과 재,358005,4927543,1752,5425
2026-01-01,2,주토피아 2,137413,7843118,986,2876
2026-01-01,3,만약에 우리,100059,229195,893,2589
2026-01-01,4,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",53427,542445,743,1469
2026-01-01,5,신의악단,29755,54387,464,699
2026-01-01,6,스폰지밥 무비: 네모바지를 찾아서,25204,27568,505,642
2026-01-01,7,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,24913,352303,545,782
2026-01-01,8,톰과 제리: 황금나침반 대소동,13003,13459,406,484
2026-01-01,9,뽀로로 극장판 스위트캐슬 대모험,5608,221611,197,212
2026-01-01,10,화양연화 특별판,5002,16281,157,172
2025-12-31,1,아바타: 불과 재,255811,4569538,1857,5445
2025-12-31,2,만약에 우리,110325,129136,961,2734
2025-12-31,3,주토피아 2,101823,7705705,1001,2839
2025-12-31,4,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",53323,489018,781,1622
2025-12-31,5,신의악단,20222,24632,496,811
2025-12-31,6,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,18979,327390,583,907
2025-12-31,7,화양연화 특별판,9292,11279,174,197
2025-12-31,8,뽀로로 극장판 스위트캐슬 대모험,4807,216003,199,215
2025-12-31,9,누벨바그,4051,4597,141,222
2025-12-31,10,파더 마더 시스터 브라더,3216,5344,63,68
2025-12-30,1,아바타: 불과 재,138613,4313727,1897,5732
2025-12-30,2,주토피아 2,64173,7603882,1061,3566
2025-12-30,3,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",36791,435695,808,2047
2025-12-30,4,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,15488,308411,672,1446
2025-12-30,5,뽀로로 극장판 스위트캐슬 대모험,5923,211196,322,366
2025-12-30,6,윗집 사람들,2513,545602,155,212
2025-12-30,7,척의 일생,1870,17436,154,173
2025-12-30,8,위키드: 포 굿,1604,964710,51,62
2025-12-30,9,코드: G 주목의 시작,1449,7888,36,56
2025-12-30,10,극장판 주술회전: 시부야사변 X 사멸회유,1335,357540,76,84
2025-12-29,1,아바타: 불과 재,138756,4175114,1875,5663
2025-12-29,2,주토피아 2,59887,7539709,1046,3523
2025-12-29,3,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",33497,398904,772,2010
2025-12-29,4,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,15156,292923,649,1442
2025-12-29,5,뽀로로 극장판 스위트캐슬 대모험,5870,205273,304,352
2025-12-29,6,윗집 사람들,2284,543089,155,202
2025-12-29,7,척의 일생,1476,15566,142,161
2025-12-29,8,위키드: 포 굿,1308,963106,51,62
2025-12-29,9,국보,1110,191245,28,37
2025-12-29,10,신의악단,1005,4240,5,5
2025-12-28,1,아바타: 불과 재,364963,4036358,1976,6201
2025-12-28,2,주토피아 2,159436,7479822,1210,4249
2025-12-28,3,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",67808,365407,864,1937
2025-12-28,4,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,42636,277767,751,1674
2025-12-28,5,뽀로로 극장판 스위트캐슬 대모험,8589,199403,394,462
2025-12-28,6,만약에 우리,3138,18811,10,14
2025-12-28,7,윗집 사람들,2900,540805,125,154
2025-12-28,8,척의 일생,2051,14090,149,168
